,Date active,Building address,Unit,Rent,Payment Standard (PS),Ratio,# Beds,# Baths,Months Free,Owner Paid,Rent Stabilized,Postal Code,Building Price Range,Borough,Neighborhood,Parent Neighborhood,Neighborhood3,Property Manager,Number of Floors,Number of Units,Year Built,Active,Amenities,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Probability,URL
2517,4/24/2024,10 Waterside Plaza,3G,8855,3777,2.3,3,2.0,,,,10010,$$,Manhattan,Kips Bay,,Midtown,Brookfield Properties,37.0,380,1974.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Swimming Pool,,,,,,0.999949436,
2518,5/9/2024,239 PARK AVEnue SOUTH,7A,6995,3777,1.9,3,1.0,,,,10003,$$,Manhattan,Gramercy Park,,Midtown,Abington Properties,12.0,44,1911.0,Yes,Elevator(2),Laundry in Building,Management Company,,,,,,,,,,,,0.999999455,
2519,3/27/2024,88 Leonard Street,PHA-6,13611,3777,3.6,3,3.0,,,,10013,$$$$,Manhattan,Tribeca,Lower Manhattan,Lower Manhattan,Rose Associates,21.0,352,2007.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.67063945,
2520,3/27/2024,88 Leonard Street,1501,11376,3777,3.0,3,2.0,,,,10013,$$$$,Manhattan,Tribeca,Lower Manhattan,Lower Manhattan,Rose Associates,21.0,352,2007.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.99767709,
2521,5/14/2024,1065 Second Avenue,Apt 25G,13974,3777,3.7,3,3.0,,,,10022,$$$$,Manhattan,Midtown East,Midtown,Midtown,Bozzuto Management,65.0,169,2014.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.540117796,
2522,5/14/2024,560 WEST 43RD STREET,08C,6635,3777,1.8,3,2.0,,,,10036,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Bozzuto Management,43.0,418,1988.0,Yes,Courtyard,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Swimming Pool,,,,,,0.999997399,
2523,5/14/2024,201 East 86th Street,19FF,13085,3777,3.5,3,2.5,,,,10028,$$$$,Manhattan,Yorkville,Upper East Side,,Dermot,35.0,256,1986.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.916113313,
2524,5/14/2024,201 East 86th Street,14-C,9660,3777,2.6,3,2.5,,,,10028,$$$$,Manhattan,Yorkville,Upper East Side,,Dermot,35.0,256,1986.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.999427894,
2525,5/14/2024,160 East 48th Street,B7,8333,3777,2.2,3,2.0,,,,10017,$$$,Manhattan,Midtown East,Midtown,Midtown,Dermot,16.0,300,1929.0,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,,,,,,,0.999975341,
2526,5/14/2024,160 East 48th Street,4A,9195,3777,2.4,3,2.0,,,,10017,$$$,Manhattan,Midtown East,Midtown,Midtown,Dermot,16.0,300,1929.0,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,,,,,,,0.999917639,
2527,5/14/2024,160 East 48th Street,4T,8795,3777,2.3,3,2.0,,,,10017,$$$,Manhattan,Midtown East,Midtown,Midtown,Dermot,16.0,300,1929.0,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,,,,,,,0.999953837,
2528,5/14/2024,250 East Houston Street,9C,8594,3777,2.3,3,2.0,1.0,,,10002,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Dermot,13.0,130,1989.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.999956498,
2529,5/14/2024,240 Central Park South,3 Bed,11000,3777,2.9,3,3.0,1.0,,,10019,$$$$,Manhattan,Midtown West,Midtown,Midtown,Central Park South Associates,28.0,340,1940.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,,0.984513358,
2530,5/15/2024,10 Halletts Point,TH1,7738,3777,2.0,3,3.0,,,,11102,$$,Queens,Astoria,,,Durst Organization,22.0,405,2018.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.999929913,
2531,5/15/2024,600 West 58th Street,5K,73758,3777,19.5,3,2.0,,,Y,10019,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Durst Organization,10.0,65,2016.0,Yes,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,,1.45e-38,
2532,10/31/2023,2600 Netherland Avenue,1920,5100,3777,1.4,3,2.5,,,,10463,$,The Bronx,Spuyten Duyvil,,,Olnick Organization,30.0,588,1975.0,Yes,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Swimming Pool,,,,,0.999999337,
2533,5/21/2024,512 EAST 5TH STREET,A,4500,3777,1.2,3,1.0,,,,10009,$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,MetroNest,5.0,18,1900.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.999999988,
2534,5/21/2024,157 East 81st Street,9B,8995,3777,2.4,3,2.0,,,,10028,$$,Manhattan,Upper East Side,Upper East Side,,Harlington Realty,10.0,23,1912.0,Yes,Elevator(1),Laundry in Building,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,,,0.999926759,
2535,5/21/2024,226 East 70th Street,5C,7995,3777,2.1,3,2.0,,,,10021,$$,Manhattan,Lenox Hill,Upper East Side,,Harlington Realty,6.0,50,1921.0,Yes,Elevator(1),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,,0.999984939,
2536,5/24/2024,44-35 Colden Street,1K,3395,3777,0.9,3,2.0,,,,11355,$,Queens,Flushing,,,Kings and Queens,6.0,71,1962.0,Yes,Elevator(1),Laundry in Building,Management Company,,Parking / Garage,,,,,,,,,,0.999999983,
2537,5/28/2024,70 West 11th Street,2W,9300,3777,2.5,3,2.0,,,,10011,$$,Manhattan,Greenwich Village,Lower Manhattan,Lower Manhattan,Black Diamond Equity Management,5.0,10,1900.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.999853084,
2538,5/28/2024,229 East 89th Street,5RWPH,6595,3777,1.7,3,2.0,,,,10128,$,Manhattan,Upper East Side,Upper East Side,,Eberhart Brothers,5.0,20,1920.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.999998264,
2539,4/19/2024,203 East 74th Street,7A,5075,3777,1.3,3,2.0,,,,10021,$$,Manhattan,Lenox Hill,Upper East Side,,BL Management (Caiola),8.0,24,1973.0,Yes,Elevator(1),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,,0.999999818,
2540,4/19/2024,252-300 12th Street,1E,3599,3777,1.0,3,1.0,1.0,,,11215,$,Brooklyn,Park Slope,,,A&E Real Estate,,3,,Yes,Management Company,,Cats Allowed,Dogs Allowed,Walk up,,,,,,,,,,0.999999997,
2541,4/22/2024,401 East 34th Street,S17C,7698,3777,2.0,3,2.0,,,,10016,$$$,Manhattan,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,0.999992684,
2542,4/18/2024,145 East 74th Street,145-06C,11375,3777,3.0,3,2.0,,,,10021,$$,Manhattan,Lenox Hill,Upper East Side,,Stellar Management,11.0,35,1923.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.997678888,
2543,4/18/2024,252 West 76th STREET,252-9BC,12300,3777,3.3,3,3.0,,,,10023,$$$,Manhattan,Upper West Side,Upper West Side,,Stellar Management,11.0,61,1903.0,Yes,Doorman,Elevator(2),Gym,Live in super,Management Company,,,,,,,,,,0.936952352,
2544,4/18/2024,666 WEST END AVENUE,666-15FG,12550,3777,3.3,3,4.0,,,,10025,$$$,Manhattan,Upper West Side,Upper West Side,,Stellar Management,23.0,200,1927.0,Yes,Doorman,Elevator(3),Laundry in Building,Live in super,Management Company,,Roof Deck,Swimming Pool,,,,,,,0.582830472,
2545,4/22/2024,401 East 34th Street,N10C,8577,3777,2.3,3,2.0,,,,10016,$$$,Manhattan,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,0.999967608,
2546,4/22/2024,401 East 34th Street,S26C,8582,3777,2.3,3,2.0,,,,10016,$$$,Manhattan,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,0.999967482,
2547,4/22/2024,401 East 34th Street,S29C,8646,3777,2.3,3,2.0,,,,10016,$$$,Manhattan,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,0.999965827,
2548,4/22/2024,401 East 34th Street,N11J,8637,3777,2.3,3,2.0,,,,10016,$$$,Manhattan,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,0.999966065,
2549,4/18/2024,115 East 34th Street,Convert 3,8250,3777,2.2,3,2.5,,,,10016,$$$,Manhattan,Murray Hill,Midtown,Midtown,Manhattan Skyline,21.0,195,1980.0,Yes,Courtyard,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,0.999947626,
2550,4/22/2024,401 East 34th Street,S07C,7949,3777,2.1,3,2.0,,,,10016,$$$,Manhattan,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,0.999988372,
2551,4/22/2024,401 East 34th Street,N17C,9202,3777,2.4,3,2.0,,,,10016,$$$,Manhattan,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,0.999931186,
2552,4/22/2024,401 East 34th Street,S11C,8120,3777,2.1,3,2.0,,,,10016,$$$,Manhattan,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,0.999986722,
2553,4/22/2024,401 East 34th Street,N28C,8318,3777,2.2,3,2.0,,,,10016,$$$,Manhattan,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,0.999979746,
2554,6/5/2024,104-60 Queens Boulevard,08J,5430,3777,1.4,3,2.0,,,,11375,$,Queens,Forest Hills,,,Beam Living,20.0,442,1960.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,0.999999757,
2555,6/5/2024,470 Second Avenue,18B,8210,3777,2.2,3,1.5,,,,10016,$$,Manhattan,Kips Bay,,Midtown,Beam Living,20.0,114,1975.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,0.999993167,
2556,6/5/2024,480 Second Avenue,12B,8325,3777,2.2,3,2.0,,,,10016,$$,Manhattan,Kips Bay,,Midtown,Beam Living,28.0,156,1975.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,0.999979636,
2557,6/20/2024,101 West 55th Street,Convert 3,8395,3777,2.2,3,2.5,,,,10019,$$$,Manhattan,Midtown West,Midtown,Midtown,Manhattan Skyline,18.0,162,1925.0,Yes,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,0.999883386,
2558,6/7/2024,10 Barclay Street,4391,14456,3777,3.8,3,3.0,,,,10007,$$$$,Manhattan,Tribeca,Lower Manhattan,Lower Manhattan,Glenwood Management,59.0,396,2006.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,Swimming Pool,,,,,,0.381262126,
2559,6/7/2024,350 East 79th Street,7827,13900,3777,3.7,3,4.0,,,,10075,$$$,Manhattan,Upper East Side,Upper East Side,,Glenwood Management,44.0,236,1989.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Roof Deck,Swimming Pool,,,,,0.143378787,
2560,6/7/2024,350 East 79th Street,932,19500,3777,5.2,3,3.0,,,,10075,$$$,Manhattan,Upper East Side,Upper East Side,,Glenwood Management,44.0,236,1989.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Roof Deck,Swimming Pool,,,,,0.000286939,
2561,6/14/2024,190 East 7th Street,319,5700,3777,1.5,3,1.0,,,,10009,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,,,,0.99999993,
2562,6/14/2024,190 East 7th Street,606,6500,3777,1.7,3,1.0,,,,10009,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,,,,0.999999778,
2563,6/14/2024,190 East 7th Street,517,5999,3777,1.6,3,1.0,,,,10009,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,,,,0.999999885,
2564,6/14/2024,287 East 4th Street,2F,5800,3777,1.5,3,1.0,,,,10009,$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,The Downtown Apartments,5.0,9,2001.0,Yes,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,,,,,0.999999925,
2565,6/14/2024,43 Avenue C,2C,5950,3777,1.6,3,1.0,,,,10009,$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,22,2003.0,Yes,Elevator(1),Laundry in Building,Management Company,,Roof Deck,,,,,,,,,,0.999999889,
2566,6/14/2024,57 Pitt Street,20,5195,3777,1.4,3,1.0,,,,10002,$,Manhattan,Lower East Side,Lower Manhattan,Lower Manhattan,The Downtown Apartments,6.0,22,1900.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999999963,
2567,6/21/2024,1580 President Street,15,3425,3777,0.9,3,1.0,,,,11213,$,Brooklyn,Crown Heights,,,Mdays Realty,4.0,24,1916.0,Yes,Deposit Free,Live in super,Management Company,,Walk up,,,,,,,,,,0.999999998,
2568,6/21/2024,1475 President Street,4D,3595,3777,1.0,3,2.0,,,,11213,$,Brooklyn,Crown Heights,,,Mdays Realty,4.0,16,1920.0,Yes,Deposit Free,Elevator(1),Management Company,,Cats Allowed,Dogs Allowed,,,,,,,,,0.999999974,
2569,1/10/2024,195 STANTON Street,5A,7295,4070,1.8,4,2.0,,,,10002,$$,Manhattan,Lower East Side,Lower Manhattan,Lower Manhattan,Centennial Properties,6.0,61,1932.0,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,,0.999999899,
2570,1/10/2024,199 East 3RD Street,5A,7495,4070,1.8,4,2.0,,,,10009,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Centennial Properties,6.0,10,1900.0,Yes,Laundry in Building,Management Company,,Cats Allowed,Dogs Allowed,Walk up,,,,,,,,,0.999999886,
2571,1/10/2024,199 East 3RD Street,5B,7395,4070,1.8,4,2.0,,,,10009,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Centennial Properties,6.0,10,1900.0,Yes,Laundry in Building,Management Company,,Cats Allowed,Dogs Allowed,Walk up,,,,,,,,,0.999999895,
2572,1/9/2024,95 Horatio Street,626,13875,4070,3.4,4,3.0,,,,10014,$$$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,TF Cornerstone,10.0,280,1994.0,Yes,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.991516473,
2573,1/10/2024,2329 FIRST AVENUE,2,3895,4070,1.0,4,2.0,,,,10035,$,Manhattan,East Harlem,Upper Manhattan,Upper Manhattan,Centennial Properties,4.0,3,1910.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999999999,
2574,5/4/2024,1377 Lexington Avenue,4,8000,4070,2.0,4,2.0,,,,10128,$$,Manhattan,Carnegie Hill,Upper East Side,,Icon Realty Management,5.0,10,,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999999719,
2575,5/4/2024,199 West 10th Street,4,12000,4070,2.9,4,2.0,,,,10014,$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Icon Realty Management,6.0,25,1905.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999929843,
2576,1/10/2024,326 East 100TH Street,2D,4695,4070,1.2,4,2.0,,,,10029,$,Manhattan,East Harlem,Upper Manhattan,Upper Manhattan,Centennial Properties,6.0,23,1910.0,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,,0.999999997,
2577,5/4/2024,322 West 14th Street,4,8500,4070,2.1,4,2.0,,,,10014,$$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Icon Realty Management,5.0,20,1920.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999999459,
2578,5/4/2024,329 Union Street,4,6600,4070,1.6,4,2.0,,,,11231,$,Brooklyn,Carroll Gardens,,,Icon Realty Management,4.0,20,1930.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999999968,
2579,5/4/2024,47 Clinton Street,4,8700,4070,2.1,4,2.0,,,,10002,$$,Manhattan,Lower East Side,Lower East Side,Lower Manhattan,Icon Realty Management,5.0,4,1900.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.99999933,
2580,5/4/2024,350 Third Avenue,4,8700,4070,2.1,4,2.0,,,,10010,$$,Manhattan,Kips Bay,,Midtown,Icon Realty Management,4.0,14,1920.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.999999364,
2581,1/10/2024,338 East 100TH Street,3C,4995,4070,1.2,4,2.0,,,,10029,$,Manhattan,East Harlem,Upper Manhattan,Upper Manhattan,Centennial Properties,6.0,23,1910.0,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,,0.999999997,
2582,1/10/2024,410 East 13TH Street,1B,5995,4070,1.5,4,1.5,,,,10009,$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Roomrs Co Living,6.0,35,1900.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.999999994,
2583,1/10/2024,437 West 53RD Street,1B,6495,4070,1.6,4,2.5,,,,10019,$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Roomrs Co Living,5.0,11,1910.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.999999871,
2584,1/10/2024,422 West 51st Street,3,6495,4070,1.6,4,2.0,,,,10019,$$,Manhattan,Hell's Kitchen,Midtown West,Midtown,Roomrs Co Living,5.0,5,1910.0,Yes,Laundry in Building,Management Company,,Cats Allowed,Dogs Allowed,Walk up,,,,,,,,,0.999999953,
2585,2/16/2024,1085 Park Avenue,12A,23500,4070,5.8,4,3.0,,,,10128,$$$$,Manhattan,Carnegie Hill,Upper East Side,,Rudin Management,16.0,44,1926.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.000105834,
2586,2/16/2024,20 West 86th Street,4B,13700,4070,3.4,4,3.0,,,,10024,$$$,Manhattan,Upper West Side,Upper West Side,,Rudin Management,16.0,59,1929.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.993426415,
2587,2/16/2024,20 West 86th Street,12B,14600,4070,3.6,4,3.0,,,,10024,$$$,Manhattan,Upper West Side,Upper West Side,,Rudin Management,16.0,59,1929.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.977742732,
2588,2/16/2024,27 West 86th Street,10B,15250,4070,3.7,4,2.0,,,,10024,$$$$,Manhattan,Upper West Side,Upper West Side,,Rudin Management,16.0,60,1929.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.993408633,
2589,1/26/2024,401 East 80th Street,21B,15950,4070,3.9,4,3.5,,,,10075,$$$,Manhattan,Yorkville,Upper East Side,,Jack Resnick & Sons,35.0,310,1980.0,Yes,Courtyard,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Roof Deck,Swimming Pool,,,,0.691087766,
2590,12/22/2023,203 West 107th Street,1A,6000,4070,1.5,4,3.0,,,,10025,$$,Manhattan,Manhattan Valley,Upper West Side,,TriHill Management,9.0,30,1910.0,Yes,,,,,,,,,,,,,,,0.999999885,
2591,5/14/2024,201 East 86th Street,26-A,18250,4070,4.5,4,3.5,,,,10028,$$$$,Manhattan,Yorkville,Upper East Side,,Dermot,35.0,256,1986.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.0697189,
2592,5/15/2024,625 West 57TH Street,3002,14378,4070,3.5,4,3.0,,,,10019,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Durst Organization,43.0,709,2013.0,Yes,Courtyard,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,,0.974348734,
2593,5/21/2024,226 East 70th Street,1H,12995,4070,3.2,4,2.0,,,,10021,$$,Manhattan,Lenox Hill,Upper East Side,,Harlington Realty,6.0,50,1921.0,Yes,Elevator(1),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,,0.999660213,
2594,11/29/2023,203 West 107th Street,1A,6000,4070,1.5,4,3.0,,,,10025,$$,Manhattan,Manhattan Valley,Upper West Side,,TriHill Management,9.0,30,1910.0,Yes,,,,,,,,,,,,,,,0.999999885,
2595,5/28/2024,1705 First Avenue,6RNPH,9295,4070,2.3,4,3.0,,,,10128,$,Manhattan,Yorkville,Upper East Side,,Eberhart Brothers,6.0,26,1926.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.999987243,
2596,4/18/2024,301 EAST 47TH STREET,301-14M,8495,4070,2.1,4,2.0,,,,10017,$$$,Manhattan,Midtown East,Midtown,Midtown,Stellar Management,21.0,251,1961.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,,0.999999481,
2597,4/18/2024,1160 Fifth Avenue,601,25208,4070,6.2,4,4.0,1.0,,,10029,$$$$,Manhattan,East Harlem,Upper Manhattan,Upper Manhattan,Goldfarb Properties,6.0,61,1922.0,Yes,Doorman,Elevator(1),Gym,Management Company,,,,,,,,,,,1.29e-06,
2598,6/5/2024,460 Second Avenue,06A,10565,4070,2.6,4,2.0,,,,10016,$$,Manhattan,Kips Bay,,Midtown,Beam Living,12.0,66,1975.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,0.999991763,
2599,6/5/2024,490 Second Avenue,10A,11005,4070,2.7,4,2.0,,,,10016,$$,Manhattan,Kips Bay,,Midtown,Beam Living,16.0,90,1975.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,0.999984841,
