Date active,Building address,Unit,Rent,Payment Standard (PS),Ratio,# Beds,# Baths,Months Free,Owner Paid,Rent Stabilized,Postal Code,Building Price Range,Neighborhood,Parent Neighborhood,Neighborhood3,Property Manager,Number of Floors,Number of Units,Year Built,Active,Amenities,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Probability
4/22/2024,401 East 34th Street,S17K,6617.0,3027,2.2,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.6110234931973111
4/22/2024,401 East 34th Street,N24B,6589.0,3027,2.2,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.6161740932021464
4/22/2024,401 East 34th Street,S06K,6413.0,3027,2.1,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.7065147949562286
4/22/2024,95 Wall Street,1907,6746.0,3027,2.2,2,1.0,nan,nan,nan,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,22.0,507,1969.0,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.9040434612439279
4/22/2024,95 Wall Street,2022,7271.0,3027,2.4,2,2.0,nan,nan,nan,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,22.0,507,1969.0,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.33018902146074885
4/22/2024,95 Wall Street,711,7510.0,3027,2.5,2,2.0,nan,nan,nan,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,22.0,507,1969.0,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.23841558370216082
4/22/2024,95 Wall Street,311,7411.0,3027,2.4,2,2.0,nan,nan,nan,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,22.0,507,1969.0,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.30662398163345816
4/22/2024,95 Wall Street,1011,7525.0,3027,2.5,2,2.0,nan,nan,nan,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,22.0,507,1969.0,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.2363088933495788
4/22/2024,95 Wall Street,607,7271.0,3027,2.4,2,2.0,nan,nan,nan,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,22.0,507,1969.0,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.33018902146074885
6/5/2024,257 Gold Street,3D,4995.0,3027,1.7,2,1.0,nan,nan,nan,11201,$$,Brooklyn Heights,nan,nan,Lalezarian Properties,12.0,377,2010.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,nan,nan,0.993211896755123
6/5/2024,100 Maiden Lane,425,6000.0,3027,2.0,2,1.0,nan,nan,nan,10038,$$,Financial District,Lower Manhattan,Lower Manhattan,Lalezarian Properties,24.0,340,1930.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.9626854640117833
6/5/2024,350 West 37th Street,21H,6595.0,3027,2.2,2,2.0,nan,nan,nan,10018,$$$,Hell's Kitchen,Midtown,Midtown,Lalezarian Properties,27.0,206,2008.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.49182531391004586
6/5/2024,104-20 Queens Boulevard,22C,5280.0,3027,1.7,2,2.0,nan,nan,nan,11375,$,Forest Hills,nan,nan,Beam Living,20.0,442,1960.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,0.9460601512903717
6/5/2024,104-40 Queens Boulevard,16L,3975.0,3027,1.3,2,1.0,nan,nan,nan,11375,$,Forest Hills,nan,nan,Beam Living,20.0,442,1960.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,0.9990491175089821
6/5/2024,104-40 Queens Boulevard,02X,4000.0,3027,1.3,2,1.0,nan,nan,nan,11375,$,Forest Hills,nan,nan,Beam Living,20.0,442,1960.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,0.9990305118073016
6/5/2024,104-40 Queens Boulevard,05Y,4155.0,3027,1.4,2,1.0,nan,nan,nan,11375,$,Forest Hills,nan,nan,Beam Living,20.0,442,1960.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,0.9985703412956445
6/5/2024,104-40 Queens Boulevard,18W,4275.0,3027,1.4,2,1.0,nan,nan,nan,11375,$,Forest Hills,nan,nan,Beam Living,20.0,442,1960.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,0.9984310617544959
6/5/2024,104-40 Queens Boulevard,04W,4820.0,3027,1.6,2,2.0,nan,nan,nan,11375,$,Forest Hills,nan,nan,Beam Living,20.0,442,1960.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,0.9704006468439467
6/5/2024,104-60 Queens Boulevard,20X,4395.0,3027,1.5,2,1.0,nan,nan,nan,11375,$,Forest Hills,nan,nan,Beam Living,20.0,442,1960.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,0.9977488435892371
6/5/2024,104-60 Queens Boulevard,19W,4800.0,3027,1.6,2,2.0,nan,nan,nan,11375,$,Forest Hills,nan,nan,Beam Living,20.0,442,1960.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,0.9708431107759453
6/5/2024,480 Second Avenue,20C,6085.0,3027,2.0,2,1.0,nan,nan,nan,10016,$$,Kips Bay,nan,Midtown,Beam Living,28.0,156,1975.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,0.9679337570588742
6/5/2024,480 Second Avenue,17C,6085.0,3027,2.0,2,1.0,nan,nan,nan,10016,$$,Kips Bay,nan,Midtown,Beam Living,28.0,156,1975.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,0.9679337570588742
6/5/2024,510 Second Avenue,03F,5590.0,3027,1.8,2,1.0,nan,nan,nan,10016,$$,Kips Bay,nan,Midtown,Beam Living,16.0,90,1975.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,0.9869863868623904
6/5/2024,510 Second Avenue,07C,5925.0,3027,2.0,2,1.0,nan,nan,nan,10016,$$,Kips Bay,nan,Midtown,Beam Living,16.0,90,1975.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,0.9715707883978617
6/5/2024,520 Second Avenue,13E,5620.0,3027,1.9,2,1.0,nan,nan,nan,10016,$$,Kips Bay,nan,Midtown,Beam Living,28.0,156,1975.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,0.9826516786010356
6/5/2024,520 Second Avenue,05F,5625.0,3027,1.9,2,1.0,nan,nan,nan,10016,$$,Kips Bay,nan,Midtown,Beam Living,28.0,156,1975.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,0.9825854230634693
6/5/2024,520 Second Avenue,11E,5695.0,3027,1.9,2,1.0,nan,nan,nan,10016,$$,Kips Bay,nan,Midtown,Beam Living,28.0,156,1975.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,0.9816313365114281
6/5/2024,520 Second Avenue,16E,5805.0,3027,1.9,2,1.0,nan,nan,nan,10016,$$,Kips Bay,nan,Midtown,Beam Living,28.0,156,1975.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,0.9800275212658088
6/20/2024,166 East 34th Street,Convert 2,5250.0,3027,1.7,2,1.0,nan,nan,nan,10016,$$,Kips Bay,Murray Hill,Midtown,Manhattan Skyline,20.0,218,1975.0,Yes,Deposit Free,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,0.9923173413790731
6/20/2024,166 East 34th Street,2 Bed,6200.0,3027,2.0,2,1.0,nan,nan,nan,10016,$$,Kips Bay,Murray Hill,Midtown,Manhattan Skyline,20.0,218,1975.0,Yes,Deposit Free,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,0.965045776371197
6/7/2024,160 West 62nd Street,9239,12221.0,3027,4.0,2,2.0,nan,nan,nan,10023,$$$$,Lincoln Square,Upper West Side,nan,Glenwood Management,54.0,338,2014.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,Swimming Pool,nan,nan,nan,nan,nan,0.00015224397666684894
6/7/2024,1930 Broadway,6211,10300.0,3027,3.4,2,2.0,nan,nan,nan,10023,$$$$,Lincoln Square,Upper West Side,nan,Glenwood Management,30.0,232,2002.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Swimming Pool,nan,nan,nan,nan,nan,0.0033759433602345837
6/7/2024,1930 Broadway,6257,13200.0,3027,4.4,2,3.0,nan,nan,nan,10023,$$$$,Lincoln Square,Upper West Side,nan,Glenwood Management,30.0,232,2002.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Swimming Pool,nan,nan,nan,nan,nan,3.2734047651584376e-06
6/7/2024,240 East 39th Street,2990,8595.0,3027,2.8,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,Glenwood Management,51.0,466,1998.0,Yes,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,nan,nan,0.06328192998084191
6/7/2024,300 East 56th Street,8512,8295.0,3027,2.7,2,3.0,nan,nan,nan,10022,$$$$,Midtown East,Midtown East,Midtown,Glenwood Management,33.0,369,1975.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,nan,nan,nan,nan,nan,nan,0.011866484711252965
6/7/2024,320 East 46th Street,7852,6295.0,3027,2.1,2,2.0,nan,nan,nan,10017,$$$,Midtown East,Midtown,Midtown,Glenwood Management,32.0,248,1981.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Roof Deck,nan,nan,nan,nan,nan,0.6867371140830478
6/7/2024,333 East 102nd Street,1751,4082.0,3027,1.3,2,2.0,nan,nan,Y,10029,$$,East Harlem,Upper Manhattan,Upper Manhattan,Glenwood Management,8.0,230,2002.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,nan,nan,nan,nan,nan,nan,0.990176257418471
6/7/2024,500 East 77th Street,9039,5795.0,3027,1.9,2,1.0,nan,nan,nan,10162,$$$,Lenox Hill,Upper East Side,nan,Glenwood Management,33.0,210,1964.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.9753500147041059
6/7/2024,500 East 77th Street,9348,8395.0,3027,2.8,2,2.0,nan,nan,nan,10162,$$$,Lenox Hill,Upper East Side,nan,Glenwood Management,33.0,210,1964.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.05938037914280227
6/20/2024,211 North End Avenue,PHB,10200.0,3027,3.4,2,2.0,nan,nan,nan,10282,$$$$,Battery Park City,nan,Lower Manhattan,Albanese Organization,24.0,250,2005.0,Yes,Courtyard,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.0030953606794700233
6/14/2024,191 St. Nicholas Avenue,5FF,3995.0,3027,1.3,2,2.0,nan,nan,nan,10026,$,South Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,7.0,52,2003.0,Yes,Courtyard,Doorman,Elevator(1),Gym,Laundry in Building,Live in super,Management Company,nan,nan,nan,nan,nan,nan,nan,0.9854134866673666
6/14/2024,2103 Frederick Douglass Boulevard,4C,3945.0,3027,1.3,2,1.0,nan,nan,nan,10026,$$,Central Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,5.0,13,1900.0,Yes,Elevator(1),Laundry in Building,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,nan,nan,nan,nan,0.9980876208660916
6/14/2024,211 West 117th Street,1A,3435.0,3027,1.1,2,1.0,nan,nan,nan,10026,$,South Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,5.0,14,1910.0,Yes,Laundry in Building,Live in super,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9992468037913186
6/14/2024,2149 Frederick Douglass Boulevard,3B,3595.0,3027,1.2,2,1.0,nan,nan,nan,10026,$,Central Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,5.0,12,1910.0,Yes,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9988848700430409
6/14/2024,2149 Frederick Douglass Boulevard,3A,4145.0,3027,1.4,2,1.0,nan,nan,nan,10026,$,Central Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,5.0,12,1910.0,Yes,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9970813056984169
6/14/2024,2212 Frederick Douglass Boulevard,5D,3745.0,3027,1.2,2,1.0,nan,nan,nan,10026,$,South Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,5.0,17,1911.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9987474118896003
6/14/2024,251 West 117th Street,7G,5595.0,3027,1.8,2,2.0,nan,nan,nan,10026,$$,South Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,13.0,72,2020.0,Yes,Courtyard,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Roof Deck,nan,nan,nan,nan,nan,0.8359591932910022
6/14/2024,268 West 120th Street,4CC,3495.0,3027,1.2,2,1.5,nan,nan,nan,10026,$,South Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,5.0,13,nan,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9971917630203363
6/14/2024,276 West 119th Street,1BB,3620.0,3027,1.2,2,1.0,nan,nan,nan,10026,$,South Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,5.0,12,2003.0,Yes,Elevator(1),Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.998863054205894
6/14/2024,29 Clinton Street,2B,3995.0,3027,1.3,2,1.0,nan,nan,nan,10002,$,Lower East Side,Lower Manhattan,Lower Manhattan,The Downtown Apartments,6.0,20,1920.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.99867834338585
6/14/2024,319 East 8th Street,5B,4395.0,3027,1.5,2,1.0,nan,nan,nan,10009,$$,East Village,Lower Manhattan,Lower Manhattan,The Downtown Apartments,6.0,15,2000.0,Yes,Elevator(1),Laundry in Building,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9970245894234583
6/14/2024,57 Pitt Street,4,3995.0,3027,1.3,2,1.0,nan,nan,nan,10002,$,Lower East Side,Lower Manhattan,Lower Manhattan,The Downtown Apartments,6.0,22,1900.0,Yes,Laundry in Building,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.99867834338585
6/19/2024,56-11 94th Street,6-B,3450.0,3027,1.1,2,2.0,nan,nan,nan,11373,$,Elmhurst,nan,nan,Algin Management,6.0,112,1964.0,Yes,Elevator(2),Laundry in Building,Live in super,Management Company,nan,Parking / Garage,nan,nan,nan,nan,nan,nan,nan,nan,0.9964620856302099
6/19/2024,461 Central Park West,3-C,6995.0,3027,2.3,2,2.0,nan,nan,nan,10025,$$,Manhattan Valley,Upper West Side,nan,Algin Management,6.0,66,1956.0,Yes,Doorman,Elevator(1),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,nan,nan,nan,nan,nan,nan,0.41745078777556704
6/19/2024,400 East 66th Street,20-D,7225.0,3027,2.4,2,2.0,nan,nan,nan,10065,$$$,Lenox Hill,Upper East Side,nan,Algin Management,23.0,127,2000.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,0.314250978684915
6/21/2024,654 Saint Marks Avenue,1E,3250.0,3027,1.1,2,1.0,nan,nan,nan,11216,$,Crown Heights,nan,nan,Mdays Realty,6.0,42,1900.0,Yes,Deposit Free,Elevator(1),Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,nan,nan,nan,0.9995910796952194
1/10/2024,151 RIVINGTON Street,2,5495.0,3777,1.5,3,2.0,nan,nan,nan,10002,$$,Lower East Side,Lower Manhattan,Lower Manhattan,Centennial Properties,3.0,3,1910.0,Yes,Laundry in Building,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999995418363988
3/25/2024,200 North End Avenue,PHB,18448.0,3777,4.9,3,3.5,0.5,nan,nan,10282,$$$$,Battery Park City,Lower Manhattan,Lower Manhattan,Milford Management,32.0,106,2008.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.0005328470399777815
1/10/2024,16 East 116TH Street,2C,3495.0,3777,0.9,3,2.0,nan,nan,nan,10029,$,East Harlem,Upper Manhattan,Upper Manhattan,Centennial Properties,5.0,12,1920.0,Yes,Laundry in Building,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999999817349537
1/10/2024,2100 Second Avenue,20,3650.0,3777,1.0,3,1.0,nan,nan,nan,10029,$,East Harlem,Upper Manhattan,Upper Manhattan,Centennial Properties,6.0,40,1920.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999999963739767
1/10/2024,214 East 25TH Street,5FW,6250.0,3777,1.7,3,2.0,nan,nan,nan,10010,$$,Kips Bay,nan,Midtown,Centennial Properties,5.0,20,1930.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999986630050978
1/4/2024,38 Sixth Avenue,3,4373.0,3777,1.2,3,2.0,nan,nan,nan,11217,$,Prospect Heights,nan,nan,Avanath Communities,23.0,303,2017.0,Yes,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,nan,nan,0.9999999287145915
5/28/2024, 792 Columbus Avenue,3 Bed,13995.0,3777,3.7,3,3.0,1.0,nan,nan,10025,$$$,Manhattan Valley,Upper West Side,nan,PWV Acquisition,16.0,287,1958.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5360682114632361
1/9/2024,45 Wall Street,1822,7427.0,3777,2.0,3,2.0,1.0,1.0,nan,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,TF Cornerstone,28.0,435,1997.0,Yes,Deposit Free,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.999993353434885
1/9/2024,45 Wall Street,2201,7353.0,3777,1.9,3,2.0,1.0,1.0,nan,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,TF Cornerstone,28.0,435,1997.0,Yes,Deposit Free,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.999995202653178
1/9/2024,45 Wall Street,2008,6693.0,3777,1.8,3,2.0,1.0,1.0,nan,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,TF Cornerstone,28.0,435,1997.0,Yes,Deposit Free,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.9999978023814046
1/9/2024,95 Horatio Street,426,13350.0,3777,3.5,3,3.0,nan,nan,nan,10014,$$$$,West Village,Greenwich Village,Lower Manhattan,TF Cornerstone,10.0,280,1994.0,Yes,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.76534366410812
1/10/2024,232 West 14TH Street,4A,6750.0,3777,1.8,3,1.0,nan,nan,nan,10011,$$,West Village,Greenwich Village,Lower Manhattan,Centennial Properties,5.0,9,1900.0,Yes,Laundry in Building,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999995829472622
1/10/2024,234 MOTT Street,2CD,6795.0,3777,1.8,3,1.0,nan,nan,nan,10012,$$$,Nolita,Lower East Side,Lower Manhattan,Centennial Properties,6.0,20,1900.0,Yes,Laundry in Building,Management Company,nan,Cats Allowed,Dogs Allowed,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,0.9999996431870776
1/10/2024,234 West 14TH Street,4F,6495.0,3777,1.7,3,1.0,nan,nan,nan,10011,$$,West Village,Greenwich Village,Lower Manhattan,Centennial Properties,5.0,30,1926.0,Yes,Elevator(1),Laundry in Building,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999997384190822
5/4/2024,1031 Lorimer Street,3,5600.0,3777,1.5,3,2.0,nan,nan,nan,11222,$,Greenpoint,nan,nan,Icon Realty Management,4.0,20,1930.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.999999531319364
5/4/2024,1031 Lorimer Street,3,5400.0,3777,1.4,3,1.0,nan,nan,nan,11222,$,Greenpoint,nan,nan,Icon Realty Management,4.0,20,1930.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999999587195573
5/4/2024,1031 Lorimer Street,3,5400.0,3777,1.4,3,1.0,nan,nan,nan,11222,$,Greenpoint,nan,nan,Icon Realty Management,4.0,20,1930.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999999587195573
5/4/2024,152 Second Avenue,3,8100.0,3777,2.1,3,2.0,nan,nan,nan,10003,$$$,East Village,Lower Manhattan,Lower Manhattan,Icon Realty Management,6.0,10,1910.0,Yes,Laundry in Building,Management Company,nan,Roof Deck,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999836611313381
