Date active,Building address,Unit,Rent,Payment Standard (PS),Ratio,# Beds,# Baths,Months Free,Owner Paid,Rent Stabilized,Postal Code,Building Price Range,Neighborhood,Parent Neighborhood,Neighborhood3,Property Manager,Number of Floors,Number of Units,Year Built,Active,Amenities,,,,,,,,,,,,,
3/31/2024,100 Willoughby Street,001-21D,4495,2696,1.7,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,30,500,2015,Yes,Available Furnished,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,
3/31/2024,100 Willoughby Street,001-5E,4500,2696,1.7,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,30,500,2015,Yes,Available Furnished,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,
3/31/2024,100 Willoughby Street,001-6E,4621,2696,1.7,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,30,500,2015,Yes,Available Furnished,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,
12/15/2023,15 Cliff Street,05C,4135,2696,1.5,1,1,,,,10038,$$$,Financial District,Lower Manhattan,Lower Manhattan,Brookfield Properties,30,156,2001,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
12/15/2023,15 Cliff Street,08D,3965,2696,1.5,1,1,,,,10038,$$$,Financial District,Lower Manhattan,Lower Manhattan,Brookfield Properties,30,156,2001,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
12/15/2023,15 Cliff Street,11D,4080,2696,1.5,1,1,,,,10038,$$$,Financial District,Lower Manhattan,Lower Manhattan,Brookfield Properties,30,156,2001,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
12/15/2023,15 Cliff Street,12A,4325,2696,1.6,1,1,,,,10038,$$$,Financial District,Lower Manhattan,Lower Manhattan,Brookfield Properties,30,156,2001,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
12/15/2023,15 Cliff Street,15A,4345,2696,1.6,1,1,,,,10038,$$$,Financial District,Lower Manhattan,Lower Manhattan,Brookfield Properties,30,156,2001,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
12/15/2023,15 Cliff Street,25C,4550,2696,1.7,1,1,,,,10038,$$$,Financial District,Lower Manhattan,Lower Manhattan,Brookfield Properties,30,156,2001,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
12/15/2023,15 Cliff Street,29C,4585,2696,1.7,1,1,,,,10038,$$$,Financial District,Lower Manhattan,Lower Manhattan,Brookfield Properties,30,156,2001,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
1/24/2024,123 Linden Boulevard,19R,3650,2696,1.4,1,1,,,,11226,$$,Flatbush,,,Moinian Group,26,467,2019,Yes,Courtyard,Deposit Free,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
1/24/2024,605 West 42nd Street,59E,4500,2696,1.7,1,1,,,,10036,$$$$,Hell's Kitchen,Midtown,Midtown,Moinian Group,71,1175,2016,Yes,Courtyard,Deposit Free,Doorman,Elevator(10),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool
1/24/2024,605 West 42nd Street,51V,5000,2696,1.9,1,1,,,,10036,$$$$,Hell's Kitchen,Midtown,Midtown,Moinian Group,71,1175,2016,Yes,Courtyard,Deposit Free,Doorman,Elevator(10),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool
1/24/2024,605 West 42nd Street,63J,5050,2696,1.9,1,1,,,,10036,$$$$,Hell's Kitchen,Midtown,Midtown,Moinian Group,71,1175,2016,Yes,Courtyard,Deposit Free,Doorman,Elevator(10),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool
4/24/2024,435 WEST 31ST STREET,24G,5415,2696,2,1,1,,,,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62,844,2017,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
4/24/2024,435 WEST 31ST STREET,09N,5700,2696,2.1,1,1,,,,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62,844,2017,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
4/24/2024,435 WEST 31ST STREET,11N,5720,2696,2.1,1,1,,,,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62,844,2017,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
4/24/2024,435 WEST 31ST STREET,37P,5895,2696,2.2,1,1,,,,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62,844,2017,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
4/24/2024,435 WEST 31ST STREET,41P,6035,2696,2.2,1,1,,,,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62,844,2017,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
4/24/2024,435 WEST 31ST STREET,46P,6085,2696,2.3,1,1,,,,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62,844,2017,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
4/24/2024,435 WEST 31ST STREET,48P,6105,2696,2.3,1,1,,,,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62,844,2017,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
4/24/2024,435 WEST 31ST STREET,49P,6115,2696,2.3,1,1,,,,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62,844,2017,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
1/10/2024,235 West 48th Street,37A,4975,2696,1.8,1,1,1,,,10036,$$$,Midtown West,Midtown,Midtown,Stonehenge Management,44,479,1989,Yes,Deposit Free,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
1/10/2024,235 West 48th Street,41L,5045,2696,1.9,1,1,1,,,10036,$$$,Midtown West,Midtown,Midtown,Stonehenge Management,44,479,1989,Yes,Deposit Free,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
1/10/2024,235 West 48th Street,43M,5075,2696,1.9,1,1,1,,,10036,$$$,Midtown West,Midtown,Midtown,Stonehenge Management,44,479,1989,Yes,Deposit Free,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
1/10/2024,235 West 48th Street,17D,5250,2696,1.9,1,1,,,,10036,$$$,Midtown West,Midtown,Midtown,Stonehenge Management,44,479,1989,Yes,Deposit Free,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
1/10/2024,235 West 48th Street,21A,5500,2696,2,1,1,,,,10036,$$$,Midtown West,Midtown,Midtown,Stonehenge Management,44,479,1989,Yes,Deposit Free,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
1/10/2024,235 West 48th Street,29B,6000,2696,2.2,1,1,,,,10036,$$$,Midtown West,Midtown,Midtown,Stonehenge Management,44,479,1989,Yes,Deposit Free,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
1/10/2024,210 West 89th Street,5C,3695,2696,1.4,1,1,1,,,10024,$$$,Upper West Side,Upper West Side,,Stonehenge Management,12,150,1963,Yes,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,
1/10/2024,210 West 89th Street,5D,4475,2696,1.7,1,1,1,,,10024,$$$,Upper West Side,Upper West Side,,Stonehenge Management,12,150,1963,Yes,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,
3/31/2024,343 Gold Street,001-918,4052,2696,1.5,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,42,631,2008,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,
3/31/2024,343 Gold Street,001-2209,4159,2696,1.5,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,42,631,2008,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,
3/31/2024,343 Gold Street,001-1715,4187,2696,1.6,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,42,631,2008,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,
1/10/2024,41 Park Avenue,10D,4265,2696,1.6,1,1,1,,,10016,$$$,Murray Hill,Midtown,Midtown,Stonehenge Management,16,113,1950,Yes,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,
1/10/2024,20 Park Avenue,9A,5000,2696,1.9,1,1,1,,,10016,$$$$,Murray Hill,Midtown,Midtown,Stonehenge Management,20,96,1939,Yes,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,
1/10/2024,20 Park Avenue,16C,5495,2696,2,1,1,1,,,10016,$$$$,Murray Hill,Midtown,Midtown,Stonehenge Management,20,96,1939,Yes,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,
1/10/2024,20 Park Avenue,11A,5675,2696,2.1,1,1,1,,,10016,$$$$,Murray Hill,Midtown,Midtown,Stonehenge Management,20,96,1939,Yes,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,
1/10/2024,141 East 33rd Street,16E,4995,2696,1.9,1,1,1,,,10016,$$$,Kips Bay,Midtown,Midtown,Stonehenge Management,16,120,1960,Yes,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,
3/31/2024,343 Gold Street,001-607,4200,2696,1.6,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,42,631,2008,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,
3/31/2024,343 Gold Street,001-4213,4205,2696,1.6,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,42,631,2008,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,
3/31/2024,343 Gold Street,001-1515,4257,2696,1.6,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,42,631,2008,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,
3/31/2024,343 Gold Street,001-3509,4275,2696,1.6,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,42,631,2008,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,
1/10/2024,400 East 57th Street,9N,4495,2696,1.7,1,1,1,,,10022,$$$,Sutton Place,Midtown East,Midtown,Stonehenge Management,20,267,1931,Yes,Deposit Free,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,
9/9/2022,511 West 44th Street,Mod-Inc-135%,2230,2696,0.8,1,1,,,Y,10036,$$$,Hell's Kitchen,Midtown,Midtown,Gotham Properties,14,2,2013,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,
3/8/2024,105 Duane Street,1,6095,2696,2.3,1,1,,,,10007,$$$$,Tribeca,Lower Manhattan,Lower Manhattan,Related Rentals,52,440,1988,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
3/8/2024,105 Duane Street,1,6175,2696,2.3,1,1,,,,10007,$$$$,Tribeca,Lower Manhattan,Lower Manhattan,Related Rentals,52,440,1988,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
3/8/2024,1214 Fifth Avenue,1,5295,2696,2,1,1,,,,10029,$$$$,East Harlem,Upper Manhattan,Upper Manhattan,Related Rentals,50,229,2013,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,
3/31/2024,343 Gold Street,001-3302,4299,2696,1.6,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,42,631,2008,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,
3/31/2024,343 Gold Street,001-215,4370,2696,1.6,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,42,631,2008,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,
3/31/2024,343 Gold Street,001-4004,4413,2696,1.6,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,42,631,2008,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,
3/31/2024,343 Gold Street,001-3704,4427,2696,1.6,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,42,631,2008,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,
3/31/2024,343 Gold Street,001-4017,4459,2696,1.7,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,42,631,2008,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,
3/31/2024,343 Gold Street,001-1905,4575,2696,1.7,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,42,631,2008,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,
3/8/2024,180 West 20th Street,1,6500,2696,2.4,1,1,,,,10011,$$$$,Chelsea,Midtown,Midtown,Related Rentals,16,254,2000,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,
3/8/2024,205 East 92nd Street,1,6269,2696,2.3,1,1,,,,10128,$$$$,Yorkville,Upper East Side,,Related Rentals,36,183,2016,Yes,Doorman,Elevator(3),Laundry in Building,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,,,
3/8/2024,215 East 96th Street,1.5,5450,2696,2,1,1,,,,10128,$$$,Yorkville,Upper East Side,,Related Rentals,41,261,2005,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
3/8/2024,400 Chambers Street,1,6150,2696,2.3,1,1,,,,10282,$$$$,Battery Park City,Lower Manhattan,Lower Manhattan,Related Rentals,27,396,1998,Yes,Courtyard,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
3/8/2024,400 Chambers Street,1.5,6795,2696,2.5,1,1.5,,,,10282,$$$$,Battery Park City,Lower Manhattan,Lower Manhattan,Related Rentals,27,396,1998,Yes,Courtyard,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
3/8/2024,400 Chambers Street,1.5,7195,2696,2.7,1,1.5,,,,10282,$$$$,Battery Park City,Lower Manhattan,Lower Manhattan,Related Rentals,27,396,1998,Yes,Courtyard,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
3/8/2024,1 Union Square South,1,6900,2696,2.6,1,1,,,,10003,$$$$,Flatiron District,Midtown,Midtown,Related Rentals,27,240,1996,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
3/8/2024,1 Union Square South,1,7900,2696,2.9,1,1,,,,10003,$$$$,Flatiron District,Midtown,Midtown,Related Rentals,27,240,1996,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
3/8/2024,1 Union Square South,1,7950,2696,2.9,1,1,,,,10003,$$$$,Flatiron District,Midtown,Midtown,Related Rentals,27,240,1996,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
3/8/2024,405 Main Street,1,3750,2696,1.4,1,1,,,,10044,$$$,Roosevelt Island,,,Related Rentals,17,242,2007,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
3/8/2024,405 Main Street,1,4350,2696,1.6,1,1,,,,10044,$$$,Roosevelt Island,,,Related Rentals,17,242,2007,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
3/8/2024,405 Main Street,1.5,4425,2696,1.6,1,1.5,,,,10044,$$$,Roosevelt Island,,,Related Rentals,17,242,2007,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
3/8/2024,450 West 17th Street,1,6775,2696,2.5,1,1,,,,10011,$$$$,Chelsea,Midtown,Midtown,Related Rentals,24,469,2006,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,
3/31/2024,343 Gold Street,001-3501,4686,2696,1.7,1,1,,,,11201,$$,Downtown Brooklyn,,,Avalon Communities,42,631,2008,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,
3/31/2024,525 West 28th Street,001-736,4380,2696,1.6,1,1,,,,10001,$$$,Chelsea,Midtown,Midtown,Avalon Communities,13,405,2014,Yes,Available Furnished,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,525 West 28th Street,001-1056,4395,2696,1.6,1,1,,,,10001,$$$,Chelsea,Midtown,Midtown,Avalon Communities,13,405,2014,Yes,Available Furnished,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,525 West 28th Street,001-856,4440,2696,1.6,1,1,,,,10001,$$$,Chelsea,Midtown,Midtown,Avalon Communities,13,405,2014,Yes,Available Furnished,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,525 West 28th Street,001-1468,4465,2696,1.7,1,1,,,,10001,$$$,Chelsea,Midtown,Midtown,Avalon Communities,13,405,2014,Yes,Available Furnished,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,525 West 28th Street,001-1244,4560,2696,1.7,1,1,,,,10001,$$$,Chelsea,Midtown,Midtown,Avalon Communities,13,405,2014,Yes,Available Furnished,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,525 West 28th Street,001-364,4590,2696,1.7,1,1,,,,10001,$$$,Chelsea,Midtown,Midtown,Avalon Communities,13,405,2014,Yes,Available Furnished,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,525 West 28th Street,001-743,4620,2696,1.7,1,1,,,,10001,$$$,Chelsea,Midtown,Midtown,Avalon Communities,13,405,2014,Yes,Available Furnished,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,525 West 28th Street,001-252,4700,2696,1.7,1,1,,,,10001,$$$,Chelsea,Midtown,Midtown,Avalon Communities,13,405,2014,Yes,Available Furnished,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,11 East 1st Street,001-316,6453,2696,2.4,1,1,,,,10003,$$$$,Bowery,East Village,Lower Manhattan,Avalon Communities,9,206,2006,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,
3/31/2024,11 East 1st Street,001-318,6453,2696,2.4,1,1,,,,10003,$$$$,Bowery,East Village,Lower Manhattan,Avalon Communities,9,206,2006,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,
3/31/2024,11 East 1st Street,002-512,6905,2696,2.6,1,1,,,,10003,$$$$,Bowery,East Village,Lower Manhattan,Avalon Communities,9,206,2006,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,
